,flyer_name,text
169,week_11_page_2,"| NeoCell
Collagen 
Supplements
All Sizes & Varieties 
Designed specifically to support the 
Collagen systems in our bodies such as 
those that maintain vibrant youth, radiant
beauty, and total body wellness.
HEALTHY REWARDS 
OFFER WITH CARD
RECEIVE AN 
EXTRA 5% OFF 
Discount Taken at Register20%"
170,week_11_page_2,"ESTATE 
wwwRYDERChardonnay"
171,week_11_page_2,OFF
172,week_11_page_2,"RRERVAASSPRODIGO 
SANGIOVESE DI ROMAGNA
DO.C"
173,week_11_page_2,CENTRAL coast CALIFORNIA
174,week_11_page_2,Vegan ProtORGANIC
175,week_11_page_2,"SOITU PROTEIN
ORGANICNEW 20707 13 L 58: Dietary SupplementFerme
& Veget 
Digestive Enzymes
& PrahaNON-GMO"
176,week_11_page_2,NON-GMO
177,week_11_page_2,20% OFF
178,week_11_page_2,VEGAN
179,week_11_page_2,"GLUTEN 
FREE"
180,week_11_page_2,"GLUTEN 
FREE"
181,week_11_page_2,OUR
182,week_11_page_2,cond WE PLEDGE OUR FOOD IS FREE OF:
183,week_11_page_2,"- Added hormones 
- High fructose corn syrup 
• Bleached or bromated flourAntibiotics 
Artificial sweeteners 
Artificial colors or flavors- Artificial fats and trans-fats
Artificial preservatives"
184,week_11_page_2,PHILOSOPHY
185,week_11_page_3,"$449/lb.ATE'S 
BAKE SHOP 
SOUTHAMPTON, NY 
UNIQUELY CRISPY-DEEPLY DELICIOUS$449/lb. 
SAVE 50¢/lb.
Bulk 
Dark Chocolate 
Peanut Butter
Malt Balls 
It starts with a malt center, surrounded 
by peanut butter and topped with a dark 
chocolate coating made with Fair Trade 
cocoa. We dare you to just eat one.GLUTEN FREESAVE 50¢/lb.
Bulk 
Organic 
Peanut Butter 
Rich in monounsaturated 
fats and a good source of 
vitamin E, niacin, folate, 
protein and manganese.Sales Valid Wed. September 13 - Tues. September 19 EARTH FARE **Woodstock Farms 
Pre Packaged
Bulk 
5-13 oz., Select Varieties
Providing quality natural 
and organic products for
over 40 years."
186,week_11_page_3,"•NUTSRescalable BasWOODSTOCK ORGANICSave the Land
Proad Sapporter ofTLAR 
GOOD THING"
187,week_11_page_3,"No Purchase Necessary.EARTH FAREearthfare.com/giveawayHEALTHY 
REWARDSSIGN UP 
& WIN!Sign up for Healthy Rewards
and you could win a FREE 
Thanksgiving Meal, organicgirl
Greens for A Year, Clean 
Pantry Makeover, or $500 In 
Earth Fare Brand products. 
Already a Healthy Rewards 
member? Text LIVE LONGER 
to 71700 and complete your
account to enter."
188,week_11_page_3,"35NO SUGAR ADDEDCALORIES 
PER SERVING"
189,week_11_page_3,"CANOLA CAGE FREE SUCAR 
FREE EGGS FREEMAYONNAISET 
AVOCADO OILPRIMAL 
KITCHEN"
190,week_11_page_3,"NET WT. 7 OZ (1989)WHOLE 
Son dhe London CASHEWSLOVE THE Cures!"
191,week_11_page_3,"SOY FREECALIFIA 
FARMSGLUTEN FREENSWEETENEPisildALMONDMILK"
192,week_11_page_3,"SAVE 706 
Earth Fare 
Organic Soy 
Non-Dairy Beverage 
Half Gallon, Select Varieties 
This non-GMO dairy alternative is 
free of artificial flavors, sweeteners, 
and preservatives.KEEP FROZENCON EARTH FARE BRAND$799ORGANICSAVE $2 
Primal Kitchen 
Avocado Oil Mayo 
12 oz., Select Varieties 
Made with avocado oil and 
cage-free eggs. Free of diary, 
soy, sugar, grains and Certified 
Gluten-Free and Kosher.2/$5GROUND
FRESH 
IN HOUSEORGANICSAVE $1.78 on 2 
Cascadian Farm 
Organic Frozen 
Vegetables 
10-16 oz., Select Varieties 
Convenient, Organic, perfect 
for quick and healthy dinners.AFTER OPENING$299ORGANICEART 
FAREOrganicKONDOPADA 
Nutrition FactsSOYNON-DAIRY BEVERAGE- CLOSE"
193,week_11_page_3,"CARRAGEENAN FREE 
50% MORE CALCIUM
THAN MILK$399SAVE $1 
Califia Farms 
Almond Milk 
48 oz., All Varieties 
Made from nuts, 
seeds, roots, and 
fruits, all specially 
crafted for maximum 
deliciousness and 
mindful enjoyment.48 FL OZ (1.4)"
194,week_11_page_3,20% OFF
195,week_11_page_3,COME ILEVALLEY WA
196,week_11_page_3,"WUE 1112ORGANIC 
BREAST CUT GREEN BEANS"
197,week_11_page_3,"$499SAVE 50¢ 
Tate's Bake Shop 
Cookies 
7 oz., All Varieties 
Craft-baked cookies that are 
deliciously thin and crispy.RAISED & HANDLEDJAND••••••••••••••••••••••••••••CERTIFIEDRAR 
HUMANEEARTH 
FAREGRADE A 
CAGE FREE BROWN 
LARGE - EGGS$399Vegetarian Jed StenoEVERYDAY LOW PRICE 
Earth Fare 
Organic Applesauce 
24 oz., All Varieties 
Non-GMO, fat free, no sugar 
added, low sodium, kosher.own"
198,week_11_page_3,Cascadian Farm
199,week_11_page_3,"NET WT. 7 OZ (198 G)GLUTEN FREE
CHOCOLATE CHIP 
CRISPY THIN COOKIES 
SCRUMPTIOUSIVU"
200,week_11_page_3,ORGANICALLY EARNED
201,week_11_page_3,WONGANNEW2007 (2832)B
202,week_11_page_3,MADE WITH
203,week_11_page_3,INGREDIENTS
204,week_11_page_3,"CERTIFIED 
HUMANE 
TASED MADEDONE DOZEN EGGSNET WT 24OZ (1LB 8 OZ1 Golg$319 
EVERYDAY LOW PRICE
Earth Fare 
Cage-Free Large Brown EggsKEEP REFREATED -
TORELOS"
205,week_11_page_3,"EARTH 
FAREO 
OrganicVANILLADO NOT USEIF SEAL LINDER CAPS BROKEN"
206,week_11_page_3,"ORGANIC
EARTH
FAREO. 
Organicunsweetened"
207,week_11_page_3,CEapplesauce240 VARIAN
208,week_11_page_3,••••••••••••••••
209,week_11_page_3,"EARTH 
FARE"
210,week_11_page_3,"5/$5SAVE $1.95 on 5
Earth Fare
Organic 
Canned Beans 
15 oz., Select Varieties 
12 varieties. Domestically 
sourced. Organic options.1 Dozen 
Farm-fresh from Free-Range, Vegetarian Fed Hens, and
are Certified Humane Raised and Handled.ORGANIC"
211,week_11_page_3,"Organic 
PUMPKIN"
212,week_11_page_3,ORGANIC
213,week_11_page_3,"$349GREAT FOR 
HOTEARTH
FARE 
Organicblack teaSAVE 50¢
Earth Fare 
Organic Tea Bags
48 Count, All Varieties 
USDA Organic and Preservative Free, these 
individually wrapped tea bags are available 
in classic flavors such as Green Tea,
Peppermint, and Chamomile.PROMOTES 
HEALTHY DIGESTION"
214,week_11_page_3,"2/$3SAVE 98¢ on 23 
Earth Fare 
Organic
ORGANIC 
Canned Pumpkin 
15 oz. 
Made with 100% pure pumpkin and grown in the 
US on family farms. Fat Free, Low Sodium, and 
non-GMO. Can made with BPA non-intent lining."
215,week_11_page_3,"EARTH 
FAREO 
Organic 
BLACK"
216,week_11_page_3,BEANS
217,week_11_page_3,"NET WT 
3.07 OZ (879)ICER"
218,week_11_page_3,"INDIVIDUALLY 
WRAPPED TEA BAGS 00 
CALORIES"
219,week_11_page_4,EARTH FARE 0
220,week_11_page_4,Sales Valid Wed. September 13 - Tues. September 19
221,week_11_page_4,"SAVE $2/1b.
Asparagus 
One of the most nutritionally 
well-balanced vegetables, 
asparagus is high in folic 
acid and is a good source 
of potassium, fiber and 
vitamins A, B6, and C.$399/lb."
222,week_11_page_4,ORGANIC
223,week_11_page_4,"$299/lb.SAVE $1/lb. 
Organic Peaches 
& Nectarines 
Fresh, juicy, and a summertime favorite, peaches 
are full of vitamins and a naturally sweet addition 
to smoothies, pies, or over ice cream. Loved for 
their juicy, fragrant aroma, and unique taste, 
nectarines are also a great source of Vitamin C 
and B-complex vitamins."
224,week_11_page_4,"A great source of antioxidants,
fiber, and vitamins A and C.$ 179/lb.
ORGANIC 
SAVE 70¢/lb. 
Organic Butternut,
Spaghetti,& 
Acorn Squash"
225,week_11_page_4,"SAVE $1.98 on 2
Organic 
Grape Tomatoes
1 Pint 
Low in calories, yet rich in vitamins and 
minerals-a great way to add tasty
fiber to your salads.2/$6"
226,week_11_page_4,"$349/ea. 
SAVE 50¢/ea.
Cored 
Pineapple 
Sweet, juicy and nutritious,
fresh pineapple is low 
in calories and high in 
antioxidant Vitamin C."
227,week_11_page_4,"2/$5SAVE $3.98 on 2 
Blueberries 
Half Pint 
A healthy snack-perfect for 
smoothies, added to yogurt, or 
make blueberry pancakes! High 
in Vitamin C and antioxidants."
228,week_11_page_4,ORGANIC
229,week_11_page_4,"CUT FRESH 
IN HOUSE"
230,week_11_page_4,"2/$11FRESH NON-GMOSAVE $2.98 on 2 
Fresh 
Bourbon Salmon Fillets 
From the Seafood Dept. 
5 oz. 
Fresh Never Frozen, No Additives or Preservatives, Chef Inspired 
Priced Per Pound in NC, IN, & Canton, OH Markets"
231,week_11_page_4,"$999/lb. 
SAVE up to $6/lb. 
Wild Caught 
Georgia White 
Shrimp 
26-30 Count 
No Water Additives or 
Preservatives, 100% 
Traceable and Sustainably 
Sourced, Caught with 
Turtle-Safe Nets"
232,week_11_page_4,"ATURABOLIGNATURALTINALSRIGINALSTESTERORIGINALS'EN ROASTED 
""KEN BREAST 
WE ON A1810TICS WHYTEPORK""NO ANTIBIOTICSISORROWE"
233,week_11_page_4,TOAST BEEF
234,week_11_page_4,"$1 OFFDietz & Watson 
Originals 
Sliced 
Lunch Meats 
7 oz., All Varieties 
No Nitrites or Nitrates"
235,week_11_page_4,"NATURALUNCURED MAPLE &
HONEY HAM"
236,week_11_page_4,"SAVE $5.96 on 4
Maryland 
Crab Cakes
3 oz. 
No Preservatives, Chef Inspired, Hand Scooped,
Real North American Blue Crab Meat
Earth Fare Exclusive Recipe4/$10"
237,week_11_page_4,"NON-GMOGRASS 
FED$599/1b. 
SAVE up to $2/lb. 
Grass Fed 
Sirloin Tip Roast 
or Stew Beef 
Never Administered Antibiotics or 
Growth Hormones, Raised on 100% 
non-GMO Grass Pastures, High in 
Omega-3s and Conjugated Linoleic Acid"
238,week_11_page_4,"Never Administered Antibiotics or 
Growth Hormones, 100% Vegetarian 
Diet, Never Fed Ractopamine, Never
Raised in Gestation Crates$549/lb. 
SAVE $1.50/lb.
Bone-In 
Pork Chops"
239,week_11_page_4,"While supplies last. Offers may vary by store. Subject to change without notice. Statements have not been evaluated by the Food and Drug 
Administration. Products are not intended to diagnose, treat, cure or prevent any disease. EARTH FARE and the tomato logo. Reg. U.S. Pat. & Tm. Off.TO FIND THE STORE NEAREST YOU, VISIT EARTHFARE.COMThis paper made from recycled
post-consumer waste."
240,week_12_page_1,VE LONGES
241,week_12_page_1,NEW
242,week_12_page_1,"V - WITH – 
EARTH 
FAREO"
243,week_12_page_1,"FROM THE DELI
BBQ RIBS 
Baby Back-Full Rack
EVERY WEDNESDAY 
ONLY $11.99 - SAVE $4 
We start with our signature dry rub, then slow roast 
in house. Finished with a Memphis-style BBQ sauce. 
Never Administered Antibiotics or Growth Hormones - Humanely 
Raised - Fully Cooked & Ready To Eat - Made Fresh In-House"
244,week_12_page_1,EST 1975Sales Valid Wed. September 20 - Tues. September 26
245,week_12_page_1,"$399/lb.HEALTHY REWARDS 
OFFER WITH CARDSAVE $4/lb. 
Ground Fresh 3X Daily 
Grass Fed 
Ground Sirloin 
Never Administered Antibiotics or 
Growth Hormones, Raised on 100% 
non-GMO Grass Pastures, High in 
Omega-3s and Conjugated Linoleic Acid 
Discount Taken at Register"
246,week_12_page_1,ATED TL
247,week_12_page_1,ME ON
248,week_12_page_1,"HALF 
OFF"
249,week_12_page_1,$999/lb.
250,week_12_page_1,"GRASS 
FED"
251,week_12_page_1,"$1199/1b.MADE
IN HOUSE 
HEALTHY REWARDS 
OFFER WITH CARD 
$799/lb. 
SAVE $2/1b. 
Original 
Chicken Salad 
From the Deli 
Signature item, made fresh in-house in 
small batches using American Humane 
Certified chicken that is never administered 
antibiotics or growth hormones. 
Discount Taken at RegisterHEALTHY REWARDS NON-GMO 
OFFER WITH CARDALASKASSIGN UP FOR EMAIL DEALS & MORE AT EARTHFARE.COMWild, Natural & SustainableHEALTHY REWARDS 
OFFER WITH CARD
ORGANIC
FLOW 
VivaTIERRA
PRICE!
ORGANIC 
SAVE $4/lb.
HEALTHY REWARDS 
Grass Fed 
GRASS
OFFER WITH CARD 
Ribeye &
FED
$399/Bag 
Strip Steaks 
Never Administered Antibiotics or Growth
SAVE $3/Bag 
Hormones, Raised on 100% non-GMO 
Grass Pastures, High in Omega-3s and 
NON-GMO
New Crop 
Conjugated Linoleic Acid
3 Ib. Bag Organic 
Discount Taken at Register
Gala Apples 
Crisp, with a mildly sweet
flavor and floral aroma. 
HEALTHY REWARDS 
OFFER WITH CARD
Discount Taken at Register
ORGANIC 
$249/lb. 
SAVE $1.50/lb. 
Organic Red & 
Green Seedless Grapes 
“Known to boost an important heart antioxidant known as
GRASSMILK 
glutathione, grapes can protect against heart failure and high 
blood pressure.”- Angela Hind, M.D. and Wellness Expert 
Discount Taken at Register
HEALTHY REWARDS
OFFER WITH CARD 
HEALTHY REWARDS 
OFFER WITH CARD
20% OFF 
Organic Valley
Grass Fed Milk, ORGANIC 
SAVE $2 on 2
Yogurt, & Cheese
Select Sizes & Varieties 
Organic kale
Always sustainably made 
Green, Red, & Lacinato
without the use of toxic
GRASS 
A nutritional Superfood, kale is low in
ORGANIC
pesticides, synthetic hormones, 
calories, high in fiber, iron and vitamins.
antibiotics, or GMOs.
FED 
Discount Taken at Register
Discount Taken at Register"
252,week_12_page_1,"NON-GMOHEALTHY REWARDS 
MADE
OFFER WITH CARD 
IN HOUSE
$399/lb. 
SAVE $1/lb.
Fresh 
House-Made Pork Sausages
All Varieties 
Never Administered Antibiotics or Growth Hormones, 100% 
Vegetarian Fed Diet, Humanely Raised, No Nitrates or Nitrites
Discount Taken at RegisterHEALTHY REWARDS 
OFFER WITH CARD 
$999/lb. 
SAVE $5/lb. 
Cooked Shrimp 
From the Seafood Dept. 
31-40 Count 
No Water Additives or Preservatives, 
100% Traceable and Sustainably Sourced 
Discount Taken at RegisterSAVE $8/lb. 
Fresh, Wild Caught 
King Salmon Fillets 
100% Traceable and Sustainably Sourced, 
All Earth Fare Salmon is non-GMO, Superior 
Flavor, Great Source of Omega-3 Fatty 
Acids, Product of the USA (Alaska) 
Discount Taken at Register"
253,week_12_page_1,"Non-HomogenizedWHOLE 
MILKORGANICCREAM ON TOP"
254,week_12_page_1,PESOM
255,week_12_page_1,GRAPPRNI
256,week_12_page_1,OJALLEY.EDNO GRAIN
257,week_12_page_1,100% GRASS-FED.NO
258,week_12_page_1,"Organic 
WHOLE MILK 
Pasteurized Grade AUSUAHALF GAI!OMEGA-3
& CLA"
259,week_12_page_1,ERTericanmanes
260,week_12_page_1,AmerIFIED
261,week_12_page_1,2/$3
262,week_12_page_2,EARTH FARE
263,week_12_page_2,Sales Valid Wed. September 20 - Tues. September 26
264,week_12_page_2,"$ 499SAVE $1 
Croissant 
Sandwiches 
From the Deli
MADE 
Turkey & Cheese and Ham & Swiss IN HOUSE 
Our sandwich meats are certified humanely 
raised, free of added nitrates and color additives, 
and never administered growth hormones or 
antibiotics. Our breads are free of bleached or 
bromated flour. Our cheese is r-BST-free. Freshly 
baked croissant from the Bakery."
265,week_12_page_2,"TRADITIONAT
FAMILY RECIPES 
APPLEWOOD 
SMOKED TURKEY BREAST
NO NITRATES OR NITRITES ADDED** 
NO ANTIBIOTICS HUMANELY 
EVERD RAISED***NATURAL"
266,week_12_page_2,"SAVE $1 
Energy Seed Salad
From the Deli
7 oz. 
Made in-house with fresh veggies, 
dried cranberries, sesame seeds and 
garbanzo beans, this salad is packed
with everything to keep you going!Japanese SexeMADE 
IN HOUSE$399"
267,week_12_page_2,"ORIGINALS 
$999/Ib. 
SAVE $2/lb.
1939 
Dietz & Watson 
Applewood 
Smoked Turkey 
From the Deli 
Free of Added Nitrates and Nitrites, Humanely 
Raised, Never Administered Antibiotics or 
Growth Hormones, Freshly Sliced to Order"
268,week_12_page_2,"MADE 
IN HOUSE"
269,week_12_page_2,"CINDY'S 
Deeply"
270,week_12_page_2,Roasted Sesame
271,week_12_page_2,DRESSING & DIPco
272,week_12_page_2,"$999/lb. 
SAVE $2/lb. 
Vegan Mock 
Chicken Salad 
From the Deli 
Made fresh in-house using 
our signature recipe with 
non-GMO soy nuggets.VEGAN"
273,week_12_page_2,"ORGANIC$1 OFFRed Raspberry 
Punch Smoothie 
From the Juice Bar 
12, 16, & 20 oz. 
New seasonal smoothie with 
organic raspberries, strawberries, 
bananas, almond milk, a touch 
of honey, and Thrive® Algae Oil, 
this smoothie packs a punch of 
antioxidants and nutrients. 
LIMITED TIME!"
274,week_12_page_2,PRETZILLA
275,week_12_page_2,"POZENBITESPRETZILLA 
PREMIUM SOFT PRETZEL 
DES
NETWOCO"
276,week_12_page_2,"The Original Organic CoffeeHEALTHY REWARDS 
OFFER WITH CARD00% ARACAFE 
ALTURA$999ORGANIC COFFEEREGULAR ROASTNET WT. 12 OZ (3396BICA SHADE"
277,week_12_page_2,DE GROWN
278,week_12_page_2,"MADE 
IN HOUSE"
279,week_12_page_2,VEGAN
280,week_12_page_2,"Mozzarella di bufalaDUE 
morzaretta betalaFREE RANGE GRASS FED"
281,week_12_page_2,$299
282,week_12_page_2,"SAVE $2
Buf 
Fresh Buffalo 
Milk Mozzarella
7 oz. 
Free-range water buffalo in the Colombian 
Andes Mountains produce a rich milk that 
is made into these delicate, creamy Fresh 
Mozzarella balls. A 1st place winner at the 
American Cheese Society awards in 2016.$799"
283,week_12_page_2,"bufOVOLINE 
LAROR LICEABLE SIZE 
fresh mozzarella cheese made 
from the milk of grass-fed buffalo"
284,week_12_page_2,"KOSHER 
SAVE $1 
Pretzilla 
Pretzel Bites 
4 oz., All Varieties 
Craft baked soft pretzel, Vegan, 
produced in a nut free facility."
285,week_12_page_2,"SAVE $3 
Café Altura 
Coffee 
12 oz., All Varieties 
Pioneers in the organic coffee industry, 
committed to principles of quality, 
sustainability, and care for the environment 
and the workers who maintain the land. 
Discount Taken at RegisterENO YEAST EDDADEGANIC WISE"
286,week_12_page_2,FRESH
287,week_12_page_2,SULFITEX
288,week_12_page_2,"BERLIN 
BAKERYBreads 
Pumpkin
StreuselOct"
289,week_12_page_2,NON-GMO
290,week_12_page_2,"$999SAVE $1 
Maple 
Caramel Cake 
From the Bakery 
4 inch 
Maple cream frosting 
layered vanilla cake, topped 
with salted caramel and a Maple 
Cream Cookie. Baked Fresh in 
House with Cage-Free eggs."
291,week_12_page_2,$699
292,week_12_page_2,"1.alla.45SAVE $1 
Berlin Natural Bakery 
Pumpkin Streusel Loaf
16 oz. 
Moist, with just the right combination of 
pure pumpkin, spices, and a sweet brown 
sugar Streusel Topping that's sure to bring
a smile with each delicious bite."
293,week_12_page_2,"HEALTHY REWARDS 
OFFER WITH CARD 
$599/Pack 
SAVE $1/Pack 
4-Pack Muffins 
From the Bakery 
All Varieties 
Fresh Baked In-House with No 
Artificial Sweeteners, Flavors or 
Preservatives. Cage-Free Eggs. 
Discount Taken at Register"
294,week_12_page_2,NEW
295,week_12_page_2,"2015 
NOONG$1.099 ORGANIC
ORGANIC 
SAVE up to $9
Frey 
Organic Wines VEGAN 
750 mL, Select Varieties 
Award-winning Vegan and
Gluten-Free wines from 
America's first Organic and
GLUTEN 
Biodynamic winery.
FREE"
296,week_12_page_2,"SONIY TUALLY OCCURRING LTE
NO ADDEDCabernet SauvignonMURES organic wine"
297,week_12_page_2,"100% 
CLEAN"
298,week_12_page_2,OUR
299,week_12_page_2,P
300,week_12_page_2,PHILOSOPHYond WE PLEDGE OUR FOOD IS FREE OF:
301,week_12_page_2,"- Added hormones 
- High fructose corn syrup 
• Bleached or bromated flour- Antibiotics 
Artificial sweeteners 
Artificial colors or flavors- Artificial fats and trans-fats
Artificial preservatives"
302,week_12_page_3,"SAVE $2.50 on 10 
Clif 
Nutritional Bars 
2.4 oz., Select Varieties 
Made for great taste and 
performance nutrition with 
wholesome, organic ingredients.SAVE 78¢ on 2 
Stahlbush 
Island Farms 
Frozen 
Vegetables 
10 oz., Select Varieties 
Stahlbush grows and freezes delicious fruits, vegetables, 
grains, and legumes. Their certified, sustainable, family 
farm is located in Oregon's lush Willamette Valley!10/$10ARMSSales Valid Wed. September 20 - Tues. September 26 EARTH FARE *2/$5CRUNCHY 
PEANUT BUTTERMADE WITORGANIC 
PEANUT BUTTENNET WT 2.40 OZ (683)ODSAVE 98¢ on 2 
Farmer's Market 
Canned Pumpkin 
15 oz., Select Varieties 
Rich, smooth, delicious, and ready 
to use in everything from baked 
delights to entrees. Use it in a variety 
of recipes including pies, muffins, 
cookies, soups... even chili!CERTIFIED SUSTAINABLE / FAMILY FARMgrown"
303,week_12_page_3,"CLIFENERGY BARTGS LESS PACKAGING, SAME SIZE BAR"
304,week_12_page_3,"ORGANICOrganic 
Fair Trade
salted 
almond702FAIR 
TRADEdar! 
chocolat2/$6SAVE $1.58 on 2 
Theo 
Chocolate Bars 
3 oz., Select Varieties 
The first organic, fair trade 
certified chocolate maker in 
North America, and remains 
one of only a handful today."
305,week_12_page_3,"BPA FREEORGANIC 
Pumpkin"
306,week_12_page_3,LINER
307,week_12_page_3,Yogi
308,week_12_page_3,ORGANIC15 OZ. (4258)
309,week_12_page_3,BedtimeyHERBAL SUPPLEMENTO 7/9498
310,week_12_page_3,"SOOTHING AND SPICY-SWEETCAFFEINE FREE 
16 TEA BAGS - NET WT 85 CZ (249)BERITEDSAVE $1.30
Yogi
Teas 
16 Count, All Varieties 
Yogi is committed to providing 
healthy, natural teas that are 
accessible to as many people
as possible. With more than 
40 years of experience, they
strive to support health and 
well-being by incorporating the 
highest-quality natural and
organic ingredients.$349"
311,week_12_page_3,Wfair302.859
312,week_12_page_3,VERIFIEDfor life
313,week_12_page_3,BUY ONEGET ONE FREEBOGO
314,week_12_page_3,OBEROWHITEinUSDASUSTAINABLERICEBEIRLOOM ORGANIC
315,week_12_page_3,"gluten-free""Blue Harvest"" by Karla S. Chambers, Co-Owner of Stahlbrush Island FarmsSTAHGreen PeasSUSTAINABLY 
GROWN USAStahlbush Green Peas NT 2009"
316,week_12_page_3,LONG GESINORGANICORGANICHEIRLOOME
317,week_12_page_3,2/$6
318,week_12_page_3,"AVESupports Health & Well-Beingº30Megafood 
Multi for Women60DOCTOR 
TIERAONA 
LOW DOG, MD
FORMULATEDwith Carrots, Brown Rice, Broccoll, Cabbage & Oranges 
MULTIVITAMIN & MINERAL
DIETARY SUPPLEMENTNON-GMO"
319,week_12_page_3,Fresh From Farm To Tablet
320,week_12_page_3,"Whole Food SuppleAmazing Grass 
Raw 
Reserve25 BILLIOPROBIO"
