,flyer_name,text
187,week_11_page_2,"BOGOGET ONE FREE$999/Ib.SAVE $2/lb. 
Dietz & Watson
Applewood 
Smoked Ham
From the Deli 
Free of Added Nitrates and Nitrites, 
Humanely Raised, Never Administered 
Antibiotics or Growth Hormones,
Freshly Sliced to OrderSAVE $4.99 on 2 
Kale Caesar Salad 
From the Deli
8 oz. 
A twist on a classic, using fresh kale, pumpkin seeds, and our
signature crostini from the Earth Fare Bakery! Served with a
delicious Mexican Pepita Caesar salad dressing from Cindy's 
Kitchen. Food for thought...A pepita is Spanish for pumpkin seed.
Discount Taken at RegisterFREEHEALTHY REWARDS 
OFFER WITH CARD
BUY ONE, GET ONEMADE 
IN HOUSEBUY ONEFRESH 
SAVE 98¢ on 2 
Maple Caramel 
Cupcakes
100% 
From the Bakery
CLEAN 
Select Varieties 
Maple cream frosting drizzled with salted caramel atop 
a soft vanilla cupcake, topped with an Earth Fare Maple 
Creme Cookie. Baked fresh in house with cage free eggs."
188,week_11_page_2,"SeidUNCURED APPLEWOOD SMOKED HAM
EBE-BEBENELLI 
NO ANTIBIOTICS RELY ORAN-FED 
EVER
RAISEDTRADITIONAL1939CEORIGINALSM"
189,week_11_page_2,". 
ENGAS"
190,week_11_page_2,"HEALTHY REWARDS 
OFFER WITH CARD
$349/Pack 
FRESH
SAVE $1/Pack
10-Pack 
Mini Cookies 
From the Bakery
All Varieties 
Fresh Baked In House with No Artificial 
Sweeteners, Flavors, or Preservatives
Discount Taken at Register"
191,week_11_page_2,2/$6
192,week_11_page_2,"SAVE $2/lb. 
Broccoli 
Cranberry Salad 
From the Deli 
The perfect side to accompany 
any main course! Broccoli salad 
bursting with the bright flavor of 
cranberries. Made Fresh In-House$699/1b.Sales Valid Wed. September 13 - Tues. September 19MADE 
IN HOUSE$1 OFF 
Kale Lemonade 
From the Juice Bar 
12, 16, & 20 oz. 
Get the health benefits of Kale 
in this delicious and refreshing 
juice, available at the Earth Fare 
Organic Juice and Coffee Bar. 
Packed with Vitamins A, C and K.MADE 
IN HOUSEORGANIC"
193,week_11_page_2,EARTH FARE O
194,week_11_page_3,"0 
CALORIESPROMOTES 
HEALTHY DIGESTIONblack teaINDIVIDUALLY 
WRAPPED TEA BAGS 0ICERNET WT 
3.07 OZ (879)$349EARTH
FARE 
OrganicSAVE 50¢
Earth Fare 
Organic Tea Bags
48 Count, All Varieties 
USDA Organic and Preservative Free, these 
individually wrapped tea bags are available 
in classic flavors such as Green Tea,
Peppermint, and Chamomile."
195,week_11_page_3,"BEANS5/$5ORGANIC1 Dozen 
Farm-fresh from Free-Range, Vegetarian Fed Hens, and
are Certified Humane Raised and Handled.SAVE $1.95 on 5
Earth Fare
Organic 
Canned Beans 
15 oz., Select Varieties 
12 varieties. Domestically 
sourced. Organic options."
196,week_11_page_3,"GREAT FOR 
HOT"
197,week_11_page_3,"SAVE 98¢ on 23 
Earth Fare 
Organic
ORGANIC 
Canned Pumpkin 
15 oz. 
Made with 100% pure pumpkin and grown in the 
US on family farms. Fat Free, Low Sodium, and 
non-GMO. Can made with BPA non-intent lining.Organic 
PUMPKIN2/$3"
198,week_11_page_3,"EARTH 
FAREO 
Organic 
BLACK"
199,week_11_page_3,ORGANIC
200,week_11_page_3,"EARTH 
FARE"
201,week_11_page_3,••••••••••••••••
202,week_11_page_3,"240 VARIANapplesauceORGANIC
EARTH
FAREO. 
OrganicEVERYDAY LOW PRICE 
Earth Fare 
Organic Applesauce 
24 oz., All Varieties 
Non-GMO, fat free, no sugar 
added, low sodium, kosher.$399JAND••••••••••••••••••••••••••••CE"
203,week_11_page_3,"SOYEARTH 
FAREO 
OrganicDO NOT USEIF SEAL LINDER CAPS BROKENKONDOPADA 
Nutrition FactsOrganicEART 
FAREORGANICSAVE 706 
Earth Fare 
Organic Soy 
Non-Dairy Beverage 
Half Gallon, Select Varieties 
This non-GMO dairy alternative is 
free of artificial flavors, sweeteners, 
and preservatives.$299NON-DAIRY BEVERAGE"
204,week_11_page_3,"ownVegetarian Jed Steno$319 
EVERYDAY LOW PRICE
Earth Fare 
Cage-Free Large Brown EggsGRADE A 
CAGE FREE BROWN 
LARGE - EGGSONE DOZEN EGGSNET WT 24OZ (1LB 8 OZ1 GolgCERTIFIED 
HUMANE 
TASED MADEDKEEP REFREATED -
TORELOSEARTH 
FARE"
205,week_11_page_3,VANILLA
206,week_11_page_3,unsweetened
207,week_11_page_3,"CERTIFIEDRAR 
HUMANERAISED & HANDLED"
208,week_11_page_3,"SAVE $1.78 on 2 
Cascadian Farm 
Organic Frozen 
Vegetables 
10-16 oz., Select Varieties 
Convenient, Organic, perfect 
for quick and healthy dinners.GLUTEN FREE
CHOCOLATE CHIP 
CRISPY THIN COOKIES 
SCRUMPTIOUSIVU2/$5NET WT. 7 OZ (198 G)ORGANIC- CLOSECON EARTH FARE BRANDKEEP FROZENBNEW2007 (2832)WONGANAFTER OPENING"
209,week_11_page_3,INGREDIENTS
210,week_11_page_3,MADE WITH
211,week_11_page_3,"earthfare.com/giveawaySign up for Healthy Rewards
and you could win a FREE 
Thanksgiving Meal, organicgirl
Greens for A Year, Clean 
Pantry Makeover, or $500 In 
Earth Fare Brand products. 
Already a Healthy Rewards 
member? Text LIVE LONGER 
to 71700 and complete your
account to enter.SIGN UP 
& WIN!No Purchase Necessary."
212,week_11_page_3,ORGANICALLY EARNED
213,week_11_page_3,"SAVE 50¢ 
Tate's Bake Shop 
Cookies 
7 oz., All Varieties 
Craft-baked cookies that are 
deliciously thin and crispy.$499"
214,week_11_page_3,"ORGANIC 
BREAST CUT GREEN BEANSWUE 1112COME ILE"
215,week_11_page_3,Cascadian Farm
216,week_11_page_3,VALLEY WA
217,week_11_page_3,"GLUTEN FREEATE'S 
BAKE SHOP 
SOUTHAMPTON, NY 
UNIQUELY CRISPY-DEEPLY DELICIOUS"
218,week_11_page_3,"SAVE $1 
Califia Farms 
Almond Milk 
48 oz., All Varieties 
Made from nuts, 
seeds, roots, and 
fruits, all specially 
crafted for maximum 
deliciousness and 
mindful enjoyment.$399"
219,week_11_page_3,"$449/lb.ORGANICSAVE 50¢/lb.
Bulk 
Organic 
Peanut Butter 
Rich in monounsaturated 
fats and a good source of 
vitamin E, niacin, folate, 
protein and manganese.$449/lb. 
SAVE 50¢/lb.
Bulk 
Dark Chocolate 
Peanut Butter
Malt Balls 
It starts with a malt center, surrounded 
by peanut butter and topped with a dark 
chocolate coating made with Fair Trade 
cocoa. We dare you to just eat one.GROUND
FRESH 
IN HOUSE"
220,week_11_page_3,"Woodstock Farms 
Pre Packaged
Bulk 
5-13 oz., Select Varieties
Providing quality natural 
and organic products for
over 40 years."
221,week_11_page_3,"ALMONDMILKNSWEETENE48 FL OZ (1.4)SOY FREECALIFIA 
FARMSCARRAGEENAN FREE 
50% MORE CALCIUM
THAN MILKGLUTEN FREE"
222,week_11_page_3,"SAVE $2 
Primal Kitchen 
Avocado Oil Mayo 
12 oz., Select Varieties 
Made with avocado oil and 
cage-free eggs. Free of diary, 
soy, sugar, grains and Certified 
Gluten-Free and Kosher.$799"
223,week_11_page_3,20% OFF
224,week_11_page_3,Pisild
225,week_11_page_3,"LOVE THE Cures!NET WT. 7 OZ (1989)WHOLE 
Son dhe London CASHEWSNUTS"
226,week_11_page_3,"CANOLA CAGE FREE SUCAR 
FREE EGGS FREEPRIMAL 
KITCHENMAYONNAISET 
AVOCADO OIL"
227,week_11_page_3,"WOODSTOCK ORGANICTLAR 
GOOD THINGRescalable Bas•Save the Land
Proad Sapporter of"
228,week_11_page_3,"HEALTHY 
REWARDSEARTH FARE"
229,week_11_page_3,"NO SUGAR ADDEDCALORIES 
PER SERVING35"
230,week_11_page_3,Sales Valid Wed. September 13 - Tues. September 19 EARTH FARE **
231,week_11_page_4,"This paper made from recycled
post-consumer waste."
232,week_11_page_4,"While supplies last. Offers may vary by store. Subject to change without notice. Statements have not been evaluated by the Food and Drug 
Administration. Products are not intended to diagnose, treat, cure or prevent any disease. EARTH FARE and the tomato logo. Reg. U.S. Pat. & Tm. Off."
233,week_11_page_4,"TO FIND THE STORE NEAREST YOU, VISIT EARTHFARE.COM"
234,week_11_page_4,"$549/lb. 
SAVE $1.50/lb.
Bone-In 
Pork ChopsNever Administered Antibiotics or 
Growth Hormones, 100% Vegetarian 
Diet, Never Fed Ractopamine, Never
Raised in Gestation Crates"
235,week_11_page_4,"$599/1b. 
SAVE up to $2/lb. 
Grass Fed 
Sirloin Tip Roast 
or Stew Beef 
Never Administered Antibiotics or 
Growth Hormones, Raised on 100% 
non-GMO Grass Pastures, High in 
Omega-3s and Conjugated Linoleic AcidNON-GMOGRASS 
FED"
236,week_11_page_4,"4/$10SAVE $5.96 on 4
Maryland 
Crab Cakes
3 oz. 
No Preservatives, Chef Inspired, Hand Scooped,
Real North American Blue Crab Meat
Earth Fare Exclusive Recipe"
237,week_11_page_4,"Dietz & Watson 
Originals 
Sliced 
Lunch Meats 
7 oz., All Varieties 
No Nitrites or Nitrates$1 OFF"
238,week_11_page_4,"SAVE $2.98 on 2 
Fresh 
Bourbon Salmon Fillets 
From the Seafood Dept. 
5 oz. 
Fresh Never Frozen, No Additives or Preservatives, Chef Inspired 
Priced Per Pound in NC, IN, & Canton, OH Markets2/$11"
239,week_11_page_4,"NO ANTIBIOTICSIORIGINALSPORK""RIGINALSNATURAL'EN ROASTED 
""KEN BREAST 
WE ON A1810TICS WHYTINALSATURATESTERSORROWETE"
240,week_11_page_4,BOLIG
241,week_11_page_4,"UNCURED MAPLE &
HONEY HAMNATURAL"
242,week_11_page_4,TOAST BEEF
243,week_11_page_4,"$999/lb. 
SAVE up to $6/lb. 
Wild Caught 
Georgia White 
Shrimp 
26-30 Count 
No Water Additives or 
Preservatives, 100% 
Traceable and Sustainably 
Sourced, Caught with 
Turtle-Safe Nets"
244,week_11_page_4,FRESH NON-GMO
245,week_11_page_4,"CUT FRESH 
IN HOUSE"
246,week_11_page_4,ORGANIC
247,week_11_page_4,"SAVE $3.98 on 2 
Blueberries 
Half Pint 
A healthy snack-perfect for 
smoothies, added to yogurt, or 
make blueberry pancakes! High 
in Vitamin C and antioxidants.2/$5"
248,week_11_page_4,"2/$6SAVE $1.98 on 2
Organic 
Grape Tomatoes
1 Pint 
Low in calories, yet rich in vitamins and 
minerals-a great way to add tasty
fiber to your salads."
249,week_11_page_4,"$349/ea. 
SAVE 50¢/ea.
Cored 
Pineapple 
Sweet, juicy and nutritious,
fresh pineapple is low 
in calories and high in 
antioxidant Vitamin C."
250,week_11_page_4,"$ 179/lb.
ORGANIC 
SAVE 70¢/lb. 
Organic Butternut,
Spaghetti,& 
Acorn SquashA great source of antioxidants,
fiber, and vitamins A and C."
251,week_11_page_4,"SAVE $1/lb. 
Organic Peaches 
& Nectarines 
Fresh, juicy, and a summertime favorite, peaches 
are full of vitamins and a naturally sweet addition 
to smoothies, pies, or over ice cream. Loved for 
their juicy, fragrant aroma, and unique taste, 
nectarines are also a great source of Vitamin C 
and B-complex vitamins.$299/lb."
252,week_11_page_4,"$399/lb.SAVE $2/1b.
Asparagus 
One of the most nutritionally 
well-balanced vegetables, 
asparagus is high in folic 
acid and is a good source 
of potassium, fiber and 
vitamins A, B6, and C."
253,week_11_page_4,ORGANIC
254,week_11_page_4,Sales Valid Wed. September 13 - Tues. September 19
255,week_11_page_4,EARTH FARE 0
256,week_12_page_1,SIGN UP FOR EMAIL DEALS & MORE AT EARTHFARE.COM
257,week_12_page_1,2/$3
258,week_12_page_1,"HEALTHY REWARDS 
OFFER WITH CARD 
$999/lb. 
SAVE $5/lb. 
Cooked Shrimp 
From the Seafood Dept. 
31-40 Count 
No Water Additives or Preservatives, 
100% Traceable and Sustainably Sourced 
Discount Taken at Register"
259,week_12_page_1,"Wild, Natural & SustainableALASKASHEALTHY REWARDS 
OFFER WITH CARD
ORGANIC
FLOW 
VivaTIERRA
PRICE!
ORGANIC 
SAVE $4/lb.
HEALTHY REWARDS 
Grass Fed 
GRASS
OFFER WITH CARD 
Ribeye &
FED
$399/Bag 
Strip Steaks 
Never Administered Antibiotics or Growth
SAVE $3/Bag 
Hormones, Raised on 100% non-GMO 
Grass Pastures, High in Omega-3s and 
NON-GMO
New Crop 
Conjugated Linoleic Acid
3 Ib. Bag Organic 
Discount Taken at Register
Gala Apples 
Crisp, with a mildly sweet
flavor and floral aroma. 
HEALTHY REWARDS 
OFFER WITH CARD
Discount Taken at Register
ORGANIC 
$249/lb. 
SAVE $1.50/lb. 
Organic Red & 
Green Seedless Grapes 
“Known to boost an important heart antioxidant known as
GRASSMILK 
glutathione, grapes can protect against heart failure and high 
blood pressure.”- Angela Hind, M.D. and Wellness Expert 
Discount Taken at Register
HEALTHY REWARDS
OFFER WITH CARD 
HEALTHY REWARDS 
OFFER WITH CARD
20% OFF 
Organic Valley
Grass Fed Milk, ORGANIC 
SAVE $2 on 2
Yogurt, & Cheese
Select Sizes & Varieties 
Organic kale
Always sustainably made 
Green, Red, & Lacinato
without the use of toxic
GRASS 
A nutritional Superfood, kale is low in
ORGANIC
pesticides, synthetic hormones, 
calories, high in fiber, iron and vitamins.
antibiotics, or GMOs.
FED 
Discount Taken at Register
Discount Taken at RegisterHEALTHY REWARDS NON-GMO 
OFFER WITH CARDMADE
IN HOUSE 
HEALTHY REWARDS 
OFFER WITH CARD 
$799/lb. 
SAVE $2/1b. 
Original 
Chicken Salad 
From the Deli 
Signature item, made fresh in-house in 
small batches using American Humane 
Certified chicken that is never administered 
antibiotics or growth hormones. 
Discount Taken at Register$1199/1b."
260,week_12_page_1,manesIFIEDerican
261,week_12_page_1,ERTAmer
262,week_12_page_1,"Organic 
WHOLE MILK 
Pasteurized Grade AHALF GAI!OMEGA-3
& CLAUSUA"
263,week_12_page_1,"OJALLEY.Non-Homogenized100% GRASS-FED.NOCREAM ON TOPWHOLE 
MILK"
264,week_12_page_1,EDNO GRAIN
265,week_12_page_1,PRNIOMGRAP
266,week_12_page_1,ORGANIC
267,week_12_page_1,"SAVE $8/lb. 
Fresh, Wild Caught 
King Salmon Fillets 
100% Traceable and Sustainably Sourced, 
All Earth Fare Salmon is non-GMO, Superior 
Flavor, Great Source of Omega-3 Fatty 
Acids, Product of the USA (Alaska) 
Discount Taken at RegisterHEALTHY REWARDS 
MADE
OFFER WITH CARD 
IN HOUSE
$399/lb. 
SAVE $1/lb.
Fresh 
House-Made Pork Sausages
All Varieties 
Never Administered Antibiotics or Growth Hormones, 100% 
Vegetarian Fed Diet, Humanely Raised, No Nitrates or Nitrites
Discount Taken at Register"
268,week_12_page_1,PES
269,week_12_page_1,NON-GMO
270,week_12_page_1,"HEALTHY REWARDS 
OFFER WITH CARDSAVE $4/lb. 
Ground Fresh 3X Daily 
Grass Fed 
Ground Sirloin 
Never Administered Antibiotics or 
Growth Hormones, Raised on 100% 
non-GMO Grass Pastures, High in 
Omega-3s and Conjugated Linoleic Acid 
Discount Taken at Register$399/lb."
271,week_12_page_1,"GRASS 
FED"
272,week_12_page_1,$999/lb.
273,week_12_page_1,"HALF 
OFF"
274,week_12_page_1,ME ON
275,week_12_page_1,ATED TL
276,week_12_page_1,Sales Valid Wed. September 20 - Tues. September 26EST 1975
277,week_12_page_1,"FROM THE DELI
BBQ RIBS 
Baby Back-Full Rack
EVERY WEDNESDAY 
ONLY $11.99 - SAVE $4 
We start with our signature dry rub, then slow roast 
in house. Finished with a Memphis-style BBQ sauce. 
Never Administered Antibiotics or Growth Hormones - Humanely 
Raised - Fully Cooked & Ready To Eat - Made Fresh In-House"
278,week_12_page_1,"V - WITH – 
EARTH 
FAREO"
279,week_12_page_1,NEW
280,week_12_page_1,VE LONGES
281,week_12_page_2,ond WE PLEDGE OUR FOOD IS FREE OF:PHILOSOPHYP
282,week_12_page_2,"- Artificial fats and trans-fats
Artificial preservatives- Antibiotics 
Artificial sweeteners 
Artificial colors or flavors- Added hormones 
- High fructose corn syrup 
• Bleached or bromated flour"
283,week_12_page_2,OUR
284,week_12_page_2,"100% 
CLEAN"
285,week_12_page_2,"MURES organic wineSONIY TUALLY OCCURRING LTE
NO ADDED2015 
NOONGCabernet Sauvignon"
286,week_12_page_2,".45allaSAVE $1 
Berlin Natural Bakery 
Pumpkin Streusel Loaf
16 oz. 
Moist, with just the right combination of 
pure pumpkin, spices, and a sweet brown 
sugar Streusel Topping that's sure to bring
a smile with each delicious bite.$6991."
287,week_12_page_2,"SAVE $1 
Maple 
Caramel Cake 
From the Bakery 
4 inch 
Maple cream frosting 
layered vanilla cake, topped 
with salted caramel and a Maple 
Cream Cookie. Baked Fresh in 
House with Cage-Free eggs.$999"
288,week_12_page_2,"The Original Organic CoffeeDE GROWN00% ARADEGANIC WISEHEALTHY REWARDS 
OFFER WITH CARDCAFE 
ALTURAENO YEAST EDDA$999SAVE $3 
Café Altura 
Coffee 
12 oz., All Varieties 
Pioneers in the organic coffee industry, 
committed to principles of quality, 
sustainability, and care for the environment 
and the workers who maintain the land. 
Discount Taken at Register$799$1.099 ORGANIC
ORGANIC 
SAVE up to $9
Frey 
Organic Wines VEGAN 
750 mL, Select Varieties 
Award-winning Vegan and
Gluten-Free wines from 
America's first Organic and
GLUTEN 
Biodynamic winery.
FREESAVE $2
Buf 
Fresh Buffalo 
Milk Mozzarella
7 oz. 
Free-range water buffalo in the Colombian 
Andes Mountains produce a rich milk that 
is made into these delicate, creamy Fresh 
Mozzarella balls. A 1st place winner at the 
American Cheese Society awards in 2016."
289,week_12_page_2,NEW
290,week_12_page_2,"HEALTHY REWARDS 
OFFER WITH CARD 
$599/Pack 
SAVE $1/Pack 
4-Pack Muffins 
From the Bakery 
All Varieties 
Fresh Baked In-House with No 
Artificial Sweeteners, Flavors or 
Preservatives. Cage-Free Eggs. 
Discount Taken at Register"
291,week_12_page_2,"BERLIN 
BAKERYOctBreads 
Pumpkin
Streusel"
292,week_12_page_2,NON-GMO
293,week_12_page_2,SULFITEX
294,week_12_page_2,FRESH
295,week_12_page_2,"KOSHER 
SAVE $1 
Pretzilla 
Pretzel Bites 
4 oz., All Varieties 
Craft baked soft pretzel, Vegan, 
produced in a nut free facility."
296,week_12_page_2,REGULAR ROASTNET WT. 12 OZ (3396
297,week_12_page_2,"OVOLINE 
LAROR LICEABLE SIZE 
fresh mozzarella cheese made 
from the milk of grass-fed buffalobuf"
298,week_12_page_2,Mozzarella di bufala
299,week_12_page_2,$299
300,week_12_page_2,ORGANIC COFFEE
301,week_12_page_2,"FREE RANGE GRASS FEDDUE 
morzaretta betala"
302,week_12_page_2,VEGAN
303,week_12_page_2,"Red Raspberry 
Punch Smoothie 
From the Juice Bar 
12, 16, & 20 oz. 
New seasonal smoothie with 
organic raspberries, strawberries, 
bananas, almond milk, a touch 
of honey, and Thrive® Algae Oil, 
this smoothie packs a punch of 
antioxidants and nutrients. 
LIMITED TIME!$1 OFFMADE 
IN HOUSEORGANIC"
304,week_12_page_2,"PRETZILLA 
PREMIUM SOFT PRETZEL 
DES
NETWOCOPOZENBITES"
305,week_12_page_2,BICA SHADE
306,week_12_page_2,PRETZILLA
307,week_12_page_2,"MADE 
IN HOUSE$399SAVE $1 
Energy Seed Salad
From the Deli
7 oz. 
Made in-house with fresh veggies, 
dried cranberries, sesame seeds and 
garbanzo beans, this salad is packed
with everything to keep you going!coDRESSING & DIP"
308,week_12_page_2,"VEGANMADE 
IN HOUSE$999/lb. 
SAVE $2/lb. 
Vegan Mock 
Chicken Salad 
From the Deli 
Made fresh in-house using 
our signature recipe with 
non-GMO soy nuggets."
309,week_12_page_2,Roasted Sesame
310,week_12_page_2,Japanese Sexe
311,week_12_page_2,"CINDY'S 
Deeply"
312,week_12_page_2,"NATURALORIGINALS 
$999/Ib. 
SAVE $2/lb.
1939 
Dietz & Watson 
Applewood 
Smoked Turkey 
From the Deli 
Free of Added Nitrates and Nitrites, Humanely 
Raised, Never Administered Antibiotics or 
Growth Hormones, Freshly Sliced to Order"
313,week_12_page_2,"SAVE $1 
Croissant 
Sandwiches 
From the Deli
MADE 
Turkey & Cheese and Ham & Swiss IN HOUSE 
Our sandwich meats are certified humanely 
raised, free of added nitrates and color additives, 
and never administered growth hormones or 
antibiotics. Our breads are free of bleached or 
bromated flour. Our cheese is r-BST-free. Freshly 
baked croissant from the Bakery.$ 499"
314,week_12_page_2,"TRADITIONAT
FAMILY RECIPES 
APPLEWOOD 
SMOKED TURKEY BREAST
NO NITRATES OR NITRITES ADDED** 
NO ANTIBIOTICS HUMANELY 
EVERD RAISED***"
315,week_12_page_2,Sales Valid Wed. September 20 - Tues. September 26
316,week_12_page_2,EARTH FARE
317,week_12_page_3,"earthfare.com/giveaway
No Purchase Necessary. 
ENDS SEPT. 30Sign up for Healthy Rewards™
and you could win a FREE 
Thanksgiving Meal, organicgirl
Greens for A Year, Clean 
Pantry Makeover, or $500 In 
Earth Fare Brand products. 
Already a Healthy Rewards 
member? Text LIVE LONGER 
to 71700 and complete your
account to enter.ARTH FARESIGN UP 
& WIN!HEALTHY 
REWARDS"
318,week_12_page_3,"GLUTEN 
FREE
SAVE $1
Earth Fare 
Frozen Gluten 
Free Mini Pizzas
4 Pack 
These vegetarian, gluten-free 
pizzas bake in only 5 minutes for a 
quick, tasty meal. No sugar added.$999/1b 
SAVE $4/lb. 
Bulk 
Organic
ORGANIC 
Unsweetened 
Dried Mango 
Full of beneficial fiber and a 
good source of vitamins A and C.KEEP FROZEN COCKTAM4-28 OZ (800) 
NETWI 11.30Z (3209)180Made with Real Mozzarella Cheese4 PizzasNOARTIFICIAL 
COLORS OR 
FLAVORSEARTH
FARE 
Gluten FreeLundberg 
Organic White 
& Brown Rice 
2 lb., Select Varieties 
Since 1937, the Lundberg 
family has been growing 
healthy, great tasting 
rice while respecting and 
sustaining the earth.$1 OFFNEWCON EARTH FARE BRAND .....
$399ORGANIC20% 
OFFPROBIOEVERYDAY LOW PRICE 
Earth Fare 
Canned Pink Salmon 
14.75 oz. 
Earth Fare's pink salmon is wild-caught and sustainably 
fished, with no artificial flavors or additives of any kind.NON-GMO 
BUY ONE, GET ONEMegaFood 
BRAND WIDE SALE
All Sizes & Varieties 
MegaFood utilizes FoodState Nutrients™ 
which are made with whole foods to provide
essential vitamins and minerals that are 
easy-to-digest and gentle on the body, even 
when taken on an empty stomach.
HEALTHY REWARDS 
OFFER WITH CARD
RECEIVE AN 
EXTRA 5% OFF 
Discount Taken at Register30 SERVINGSSAVE up to 
$39.99 on 2 
Amazing Grass 
Raw Reserve 
All Sizes & Varieties 
A blend of blue green algae, spirulina, 
chlorella, and sea vegetables, like 
kelp and sea lettuce, from the coast 
of Maine. Offers an array of free 
radical fighting plants and herbs, each 
ingredient is of the highest quality.FREEEARTH 
FAREOFISHEDdeluxe 
shells & 
cheeseAlaskan Wild CaughtORGANIC PASTA AND 
CHEDDAR CHEESE DINNERMADE WITHSERVINGPEREARTH
FAREO 
Organic123103a8108 FREEORGANICUltra premium greens 
from land, fresh water and sea 
packed with 25 Billion Probiotics.EANUA)Amazing Grass 
Raw 
Reserve$399OriginalED 
OrganicOrdersEARTH
FAREO 
WHOLE 
Artichoke HeartsN2$299 
EVERYDAY LOW PRICE
Earth Fare 
Whole & Quartered 
Canned Artichoke Hearts
14 oz., Select Varieties 
Fat free food, good source of fiber.NUTESEVERYDAY LOW PRICE 
Earth Fare 
Organic Deluxe 
Mac & Cheese 
12-14 oz., All Varieties 
Made with real organic cheese. 
Free of preservatives and synthetic 
colors. Cooks in 10-12 minutes.• • • • • • • • • • • • • •ON"
